# ----------------------------------------,,,,,,,
# Bike MS - Luminate Pages,,,,,,,
# Pages,,,,,,,
# 20160401-20171214,,,,,,,
# ----------------------------------------,,,,,,,
,,,,,,,
Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/site/TR?fr_id=27007&pg=informational&sid=13239,"1,336",892,0:02:36,173,25.29%,30.99%,$0.00 
/site/TR?fr_id=27061&amp;pg=entry&login=true,"1,336","1,284",0:02:09,18,72.22%,65.72%,$0.00 
/site/TR/Bike/TXHBikeEvents?fr_id=28263&pg=entry,"1,333","1,182",0:01:37,936,40.43%,50.94%,$0.00 
/site/TR?fr_id=27756&pg=informational&sid=13240,"1,330",972,0:00:44,107,26.61%,15.34%,$0.00 
/site/TRR?pg=tfind&fr_id=28791&fr_tm_opt=existing&s_fr_tm_opt=existing&ptype=58293&s_ptype=58293&skip_login_page=true,"1,329","1,160",0:00:39,811,2.47%,3.61%,$0.00 
/site/TR?fr_id=27170&pg=informational&sid=13238,"1,328","1,150",0:02:06,133,34.31%,29.22%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_aboutBikeMS&s_subsrc=bfDskFbPfSched&s_src=boundlessfundraising,"1,325","1,106",0:00:40,22,60.00%,32.83%,$0.00 
/site/TR/Bike/nynBikeEvents?pg=entry&fr_id=29055&s_src=bike-fy17-nyn-reg-social&s_subsrc=facebook-link-lal-awareness,"1,325","1,202",0:01:42,"1,198",73.26%,73.28%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc&fr_id=27053,"1,323",979,0:03:23,423,31.08%,55.56%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=27715,"1,322",889,0:03:14,506,25.10%,37.90%,$0.00 
/site/TR?fr_id=29704&pg=entry,"1,322","1,034",0:01:27,348,55.01%,35.40%,$0.00 
/site/TR/Bike/TXHBikeEvents?team_id=512305&pg=team&fr_id=29052,"1,322",948,0:01:51,498,50.50%,35.33%,$0.00 
/site/TR?fr_id=27007&pg=informational&sid=13248,"1,321",875,0:00:50,68,22.95%,10.98%,$0.00 
/site/TR/Bike/NCTBikeEvents?team_id=499605&pg=team&fr_id=28911,"1,320",956,0:01:44,307,54.87%,38.71%,$0.00 
/site/TR/Bike/TXHBikeEvents?px=10912828&pg=personal&fr_id=28263,"1,318","1,216",0:01:00,41,60.00%,22.91%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc_2018&pc2_page=center&fr_id=29889,"1,316",928,0:05:21,281,55.93%,57.45%,$0.00 
/site/TR?fr_id=28384&pg=informational&sid=14153,"1,315",887,0:00:41,68,37.29%,11.41%,$0.00 
/site/TR?fr_id=28215&pg=informational&sid=14149,"1,313","1,077",0:02:32,531,22.16%,37.62%,$0.00 
/site/TR/Bike/CASBikeEvents?team_id=525657&pg=team&fr_id=29046,"1,313",933,0:02:09,287,52.08%,41.58%,$0.00 
/site/TR/Bike/FLSBikeEvents?fr_id=26536&amp;pg=entry,"1,313","1,091",0:02:00,"1,012",44.48%,63.21%,$0.00 
/site/TR/Bike/TXHBikeEvents?team_id=472687&pg=team&fr_id=27923,"1,312",808,0:02:17,436,33.92%,30.49%,$0.00 
/site/TR?fr_id=27149&pg=informational&sid=13227,"1,310","1,063",0:04:38,600,27.53%,60.23%,$0.00 
/site/TR/Bike/MNMBikeEvents?fr_id=27006&pg=entry,"1,308","1,146",0:01:17,945,19.11%,50.69%,$0.00 
/site/TR?fr_id=27775&pg=informational&sid=13242,"1,306",836,0:02:15,95,59.60%,35.22%,$0.00 
/site/TR?fr_id=28273&pg=informational&sid=13247,"1,305",993,0:00:35,76,19.67%,9.81%,$0.00 
/site/TR?fr_id=28956&pg=informational&sid=13242,"1,305","1,097",0:03:21,159,39.11%,48.28%,$0.00 
/site/TR/Bike/MAMBikeEvents?team_id=491596&pg=team&fr_id=28124,"1,305",875,0:01:58,359,39.35%,36.32%,$0.00 
/site/TR?fr_id=27080&pg=informational&sid=13508,"1,304","1,026",0:02:47,248,60.24%,41.87%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=27739,"1,303",863,0:04:18,566,38.16%,54.57%,$0.00 
/site/SPageServer?starting_postal=&state=MA&pagename=BIKE_HOM_events,"1,302","1,029",0:01:48,44,60.42%,36.87%,$0.00 
/site/TR/Bike/nynBikeEvents?pg=entry&fr_id=29055&s_src=bike-fy17-nyn-reg-social&s_subsrc=facebook-link-lal-conversion,"1,302","1,138",0:01:41,"1,136",65.99%,65.67%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=27151,"1,301",760,0:03:27,487,31.22%,46.12%,$0.00 
/site/TR?fr_id=28311&pg=informational&sid=14056&tab=ind,"1,297",997,0:02:00,131,56.30%,34.08%,$0.00 
/site/TR?fr_id=28922&pg=informational&sid=13239,"1,295",935,0:00:58,469,20.22%,21.78%,$0.00 
/site/TRR?pg=tfind&fr_id=28124&skip_login_page=true&fr_tm_opt=existing&s_fr_tm_opt=existing&ptype=55138&s_ptype=55138,"1,293","1,068",0:00:38,542,7.18%,6.03%,$0.00 
/site/TR?fr_id=28263&pg=team&team_id=495173,"1,292",936,0:02:16,831,25.72%,35.37%,$0.00 
/site/TR?fr_id=29035&pg=informational&sid=13242,"1,292","1,092",0:01:56,121,41.94%,35.99%,$0.00 
/site/TR/Bike/TXHBikeEvents?team_id=494458&pg=team&fr_id=28263,"1,292",879,0:01:51,714,37.40%,34.75%,$0.00 
/site/TR?fr_id=28263&pg=informational&sid=13243,"1,291","1,115",0:01:45,69,33.77%,19.98%,$0.00 
/site/TR?pg=pfind&fr_id=27039&s_redirect=true,"1,291","1,230",0:06:46,438,80.44%,84.59%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc_2017&pc2_page=center&fr_id=29036,"1,290",777,0:04:07,325,35.80%,50.00%,$0.00 
/site/TR?fr_id=27080&pg=entry&login=true,"1,287","1,242",0:02:40,11,54.55%,65.42%,$0.00 
/site/TR?fr_id=27041&pg=informational&sid=13248,"1,285",771,0:00:33,79,10.13%,9.11%,$0.00 
/site/TR?fr_id=28216&pg=informational&sid=14358,"1,285",998,0:04:41,421,30.95%,45.45%,$0.00 
/site/TR?fr_id=28272&pg=informational&sid=13251,"1,284",921,0:00:42,320,22.43%,21.34%,$0.00 
/site/TR/Bike/MNMBikeEvents?team_id=490802&pg=team&fr_id=28105,"1,284",863,0:02:22,629,28.82%,33.26%,$0.00 
/site/TR?fr_id=29046&pg=informational&sid=13251,"1,283",879,0:01:01,115,31.68%,22.14%,$0.00 
/site/TR/Bike/TXHBikeEvents?pg=team&fr_id=28263&team_id=494487,"1,283",791,0:00:59,43,34.21%,16.45%,$0.00 
/site/TR?fr_id=27770&pg=informational&sid=13240,"1,278",956,0:01:28,181,34.97%,25.35%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc&fr_id=27039,"1,276",862,0:03:58,406,27.96%,52.66%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=27702,"1,276",845,0:04:44,644,39.67%,52.98%,$0.00 
/site/TR?fr_id=27717&pg=informational&sid=13242,"1,276","1,125",0:06:07,161,28.00%,57.29%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=27049,"1,275",865,0:04:01,495,25.90%,51.37%,$0.00 
/site/TR?pg=pfind&fr_id=28272&s_redirect=true,"1,275","1,221",0:06:21,389,81.80%,85.88%,$0.00 
/site/TR/Bike/CALBikeEvents?pg=entry&fr_id=28217&s_src=bike-fy17-cal-reg-social&s_subsrc=facebook-link-lal-Conversion,"1,274","1,147",0:01:45,"1,144",78.23%,78.26%,$0.00 
/site/TR?fr_id=27716&pg=informational&sid=13240,"1,273",859,0:00:43,97,36.45%,18.70%,$0.00 
/site/TR?fr_id=28897&pg=informational&sid=14056&tab=ind,"1,273",861,0:01:28,176,39.33%,30.87%,$0.00 
/site/TR?fr_id=28263&pg=informational&sid=14381,"1,272",736,0:02:52,691,39.94%,32.70%,$0.00 
/site/TR?fr_id=28936&pg=informational&sid=13242,"1,271","1,060",0:04:30,158,23.94%,49.17%,$0.00 
/site/TR/Bike/MDMBikeEvents?px=2312619&pg=personal&fr_id=28915,"1,271","1,013",0:02:15,990,57.17%,53.97%,$0.00 
/site/TR?fr_id=27060&pg=informational&sid=13233,"1,268","1,018",0:03:25,237,54.81%,41.09%,$0.00 
/site/TR?fr_id=28894&pg=informational&sid=13247,"1,268","1,021",0:00:42,53,20.00%,11.75%,$0.00 
/site/TR?fr_id=28922&pg=informational&sid=14056&tab=team,"1,267",939,0:01:04,91,38.46%,21.63%,$0.00 
/site/TR?fr_id=27003&pg=informational&sid=13249,"1,265","1,076",0:02:13,155,27.10%,32.49%,$0.00 
/site/TR?fr_id=28105&pg=informational&sid=13250,"1,260","1,124",0:03:18,138,40.69%,35.95%,$0.00 
/site/PageNavigator/BIKE_CAL_2016_Landing_Page.html,"1,259","1,052",0:02:25,919,43.34%,66.00%,$0.00 
/site/TR?fr_id=28915&pg=informational&sid=13248,"1,258",924,0:00:56,46,21.28%,11.05%,$0.00 
/site/TR?fr_id=27868&pg=informational&sid=13240,"1,256",905,0:00:59,108,45.79%,21.50%,$0.00 
/site/TR?fr_id=27696&pg=informational&sid=13248,"1,255",855,0:00:45,108,9.43%,9.32%,$0.00 
/site/TR?fr_id=27063&pg=informational&sid=13248,"1,254",664,0:00:40,64,21.31%,9.81%,$0.00 
/site/TR?fr_id=27690&pg=informational&sid=13239,"1,254",853,0:02:23,124,11.67%,28.79%,$0.00 
/site/TR?fr_id=27053&pg=informational&sid=13238,"1,253","1,076",0:01:34,110,53.33%,25.70%,$0.00 
/site/TR?fr_id=29052&pg=informational&sid=13251,"1,253",827,0:02:57,227,36.36%,33.60%,$0.00 
/site/TR?fr_id=28207&pg=informational&sid=14056&tab=ind,"1,251",924,0:01:25,162,44.31%,35.97%,$0.00 
/site/TR?fr_id=28742&pg=informational&sid=14056&tab=team,"1,251",904,0:01:04,62,34.72%,17.19%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=27246,"1,249",821,0:04:32,474,37.63%,50.28%,$0.00 
/site/TR/Bike/CASBikeEvents?pg=entry&fr_id=26037,"1,248",980,0:01:13,845,32.78%,38.70%,$0.00 
/site/TR/Bike/MOSBikeEvents?pg=team&fr_id=27053&team_id=451372,"1,248",901,0:02:18,646,30.40%,37.98%,$0.00 
/site/TR/Bike/NCTBikeEvents?pg=entry&fr_id=27695&login=true,"1,248","1,145",0:02:04,30,36.67%,23.80%,$0.00 
/site/TR?fr_id=27079&pg=informational&sid=13242,"1,244","1,019",0:03:58,171,35.87%,48.95%,$0.00 
/site/TR?fr_id=28957&pg=informational&sid=13242,"1,242","1,050",0:04:15,131,34.73%,51.85%,$0.00 
/site/TR/Bike/OHABikeEvents?pg=entry&fr_id=27178&login=true,"1,241","1,151",0:01:32,25,8.00%,21.43%,$0.00 
/site/TR?fr_id=27775&pg=informational&sid=13239,"1,240",838,0:02:31,218,27.40%,32.10%,$0.00 
/site/TR?fr_id=27061&pg=informational&sid=13840,"1,239",968,0:05:35,364,32.81%,47.62%,$0.00 
/site/TR/Bike/NCTBikeEvents?team_id=499732&pg=team&fr_id=28911,"1,239",753,0:02:01,289,43.36%,31.07%,$0.00 
/site/TR?fr_id=28914&pg=informational&sid=14149,"1,238","1,070",0:00:42,51,44.23%,18.90%,$0.00 
/site/TR?fr_id=27739&pg=informational&sid=13239,"1,236",808,0:02:38,192,38.33%,32.69%,$0.00 
/site/TR?fr_id=27249&pg=informational&sid=13240,"1,232",863,0:01:06,127,37.50%,28.25%,$0.00 
/site/TR/Bike/OKEBikeEvents?team_id=465854&pg=team&fr_id=27871,"1,230","1,032",0:01:38,842,83.18%,71.22%,$0.00 
/site/TR?fr_id=28893&pg=informational&sid=14056&tab=ind,"1,228",942,0:01:38,170,31.64%,31.60%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=28791,"1,227",848,0:04:53,478,43.69%,55.09%,$0.00 
/site/TR?fr_id=28273&pg=informational&sid=13227,"1,224",914,0:01:26,110,13.45%,18.95%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=27079,"1,223",826,0:04:57,567,36.22%,51.68%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_aboutBikeMS&fr_id=27080,"1,222","1,035",0:02:18,607,28.95%,50.16%,$0.00 
/site/TR?fr_id=27426&pg=informational&sid=13238,"1,222",938,0:03:02,411,20.53%,46.40%,$0.00 
/site/TR?fr_id=27693&pg=informational&sid=13248,"1,221",771,0:01:03,112,15.60%,15.32%,$0.00 
/site/TR?fr_id=29047&pg=informational&sid=14056&tab=team,"1,219",860,0:01:02,100,27.08%,21.00%,$0.00 
/site/TR?pg=pfind&fr_id=28273&s_redirect=true,"1,218","1,172",0:06:25,435,82.09%,86.21%,$0.00 
/site/TR/Bike/PAEBikeEvents?fr_id=27061&pg=entry,"1,218","1,082",0:01:23,813,34.31%,48.03%,$0.00 
/site/TR?fr_id=28198&pg=informational&sid=13239&skip_login_page=true&fr_tm_opt=existing&s_fr_tm_opt=existing&ptype=55449&s_ptype=55449,"1,217",966,0:04:44,42,43.75%,38.54%,$0.00 
/site/TR/Bike/TXHBikeEvents?pg=entry&fr_id=28263&s_scr=bike-fy17-txh-reg-display&s_subsrc=adwords-link-awareness,"1,216","1,144",0:03:01,"1,139",75.55%,85.77%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc&fr_id=27043,"1,215",910,0:03:56,405,25.65%,55.39%,$0.00 
/site/TR?fr_id=28263&pg=informational&sid=14056&tab=team&s_scr=bike-fy17-txh-reg-cpc&s_subsrc=adwords-link,"1,214",974,0:01:50,936,29.98%,53.05%,$0.00 
/site/TR?fr_id=28222&pg=informational&sid=13239,"1,213",827,0:00:48,240,15.58%,13.44%,$0.00 
/site/TR/Bike/FLSBikeEvents?team_id=491245&pg=team&fr_id=28099,"1,213",829,0:03:47,111,31.90%,38.25%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc_2017&fr_id=28911,"1,212",905,0:03:54,370,33.42%,56.77%,$0.00 
/site/TR/Bike/FLNBikeEvents?pg=entry&fr_id=29045&login=true,"1,212","1,127",0:01:30,25,12.50%,27.64%,$0.00 
/site/TR/Bike/flnBikeEvents?pg=entry&fr_id=29045&s_src=bike-fy17-fln-reg-social&s_subsrc=facebook-link-fbf-conversion,"1,211","1,137",0:02:21,"1,137",87.45%,89.68%,$0.00 
/site/TR/Bike/NCTBikeEvents?team_id=455755&pg=team&fr_id=27695,"1,211",611,0:01:36,225,24.56%,20.15%,$0.00 
/site/TR?fr_id=29046&pg=informational&sid=13249,"1,209",930,0:02:58,99,32.69%,28.78%,$0.00 
/site/SPageNavigator/BIKE_HOM_splash.html?s_src=bike-fy17-hom-reg-post&s_subsrc=smf-facebook,"1,208","1,027",0:00:44,"1,024",36.35%,40.40%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc_2017&pc2_page=center&fr_id=28943,"1,207",716,0:04:02,312,37.15%,47.06%,$0.00 
/site/TR?fr_id=28892&pg=informational&sid=13247,"1,204",922,0:00:42,98,25.26%,12.38%,$0.00 
/site/TR/Bike/TXHBikeEvents?team_id=494749&pg=team&fr_id=28263,"1,203",856,0:01:29,317,48.58%,30.84%,$0.00 
/site/TR?fr_id=28742&pg=informational&sid=14056&tab=ind,"1,202",881,0:01:29,231,22.18%,28.87%,$0.00 
/site/SPageServer/?s_subsrc=MAM-GC&pagename=BIKE_HOM_events&s_src=BMS-HOM-ADS,"1,201","1,148",0:05:36,643,17.21%,91.67%,$0.00 
/site/TR?fr_id=28790&pg=informational&sid=14056&tab=team,"1,200",757,0:00:54,82,39.53%,17.33%,$0.00 
/site/TR?fr_id=29055&pg=informational&sid=14149,"1,198","1,051",0:01:16,88,38.71%,23.79%,$0.00 
/site/TR?fr_id=28311&pg=entry,"1,197","1,086",0:04:12,990,61.50%,66.58%,$0.00 
/site/TR?fr_id=27739&pg=informational&sid=13242,"1,192",772,0:02:39,128,26.56%,41.61%,$0.00 
/site/TR/Bike/MAMBikeEvents?team_id=491540&pg=team&fr_id=28124,"1,190",903,0:02:12,347,46.42%,38.15%,$0.00 
/site/PageServer?pagename=BIKE_PAE_landing_page,"1,188",987,0:02:09,808,23.89%,54.04%,$0.00 
/site/TR?fr_id=27914&pg=informational&sid=13239,"1,187",846,0:01:49,167,47.50%,31.42%,$0.00 
/site/TR?fr_id=28263&pg=informational&sid=13278,"1,186","1,063",0:01:09,116,54.21%,19.31%,$0.00 
/site/TR?fr_id=28263&pg=informational&sid=14378,"1,186",962,0:03:08,70,50.00%,55.14%,$0.00 
/site/TR?fr_id=27078&pg=informational&sid=13240,"1,185",847,0:02:11,136,47.92%,40.51%,$0.00 
/site/TR?fr_id=27681&pg=informational&sid=13240,"1,184",902,0:01:09,210,20.48%,26.27%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=27498,"1,183",831,0:03:55,484,22.84%,52.58%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc_2017&pc2_page=center&fr_id=29178,"1,182",756,0:02:33,341,35.47%,43.82%,$0.00 
/site/TR?pg=pfind&fr_id=28197&s_redirect=true,"1,182","1,142",0:07:35,418,84.32%,85.53%,$0.00 
/site/TR?fr_id=29052&pg=informational&sid=14149,"1,181","1,028",0:02:43,191,35.29%,41.49%,$0.00 
/site/TR?fr_id=28267&pg=informational&sid=13242,"1,178",942,0:02:35,155,21.74%,38.03%,$0.00 
/site/TR?fr_id=27703&pg=informational&sid=13240,"1,177",824,0:01:26,123,49.19%,29.06%,$0.00 
/site/TR?fr_id=27149&pg=informational&sid=13233,"1,176","1,000",0:02:09,175,13.22%,30.95%,$0.00 
/site/TR?team_id=460321&fr_id=27764&pg=team,"1,174",693,0:03:36,606,44.08%,37.31%,$0.00 
/site/TR/Bike/MOSBikeEvents?team_id=531923&pg=team&fr_id=28272,"1,171",671,0:07:04,596,52.51%,50.30%,$0.00 
/site/TR?fr_id=28384&pg=informational&sid=14056&tab=team,"1,170",800,0:01:06,129,33.59%,21.45%,$0.00 
/site/TR/Bike/CASBikeEvents?pg=entry&fr_id=27876&s_src=BMS-HOM-ADS&s_subsrc=CAS-GS,"1,168","1,012",0:01:43,"1,009",67.52%,73.46%,$0.00 
/site/TR/Bike/CANBikeEvents?pg=entry&fr_id=27080&s_src=BMS-HOM-ADS&s_subsrc=CAN-GS,"1,167","1,043",0:01:55,"1,040",52.88%,80.03%,$0.00 
/site/TR?fr_id=27775&pg=informational&sid=13248,"1,166",710,0:00:46,105,14.71%,12.44%,$0.00 
/site/TR/Bike/ILDBikeEvents?pg=entry&fr_id=27043&login=true,"1,165","1,078",0:01:45,66,13.64%,20.69%,$0.00 
/site/TR?fr_id=28207&pg=informational&sid=13231,"1,164",942,0:02:45,144,37.11%,36.68%,$0.00 
/site/TR/Bike/txhBikeEvents?pg=entry&fr_id=28791&s_src=bike-fy17-txh-reg-social&s_subsrc=facebook-link-beh-consideration,"1,163","1,039",0:02:11,"1,038",71.76%,82.72%,$0.00 
/site/TR?fr_id=28897&pg=informational&sid=13231,"1,162",860,0:01:23,288,18.09%,24.01%,$0.00 
/site/TR/Bike/FLNBikeEvents?team_id=508620&pg=team&fr_id=29045,"1,162",813,0:01:42,163,49.10%,26.68%,$0.00 
/site/TR?fr_id=27007&pg=informational&sid=13238,"1,160",912,0:02:50,144,37.76%,29.66%,$0.00 
/site/TR?fr_id=27188&pg=informational&sid=13239,"1,160",756,0:02:16,96,28.09%,26.38%,$0.00 
/site/TR?fr_id=28216&pg=informational&sid=13275,"1,160","1,049",0:02:24,122,45.53%,28.36%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc_2017&pc2_page=center&fr_id=28814,"1,156",647,0:04:41,218,43.18%,47.23%,$0.00 
/site/TR?fr_id=28791&pg=informational&sid=13249,"1,155",984,0:02:35,50,28.33%,27.27%,$0.00 
/site/TR?fr_id=27246&pg=informational&sid=13240,"1,152",826,0:01:06,156,37.89%,25.61%,$0.00 
/site/TR?fr_id=28196&pg=informational&sid=14153,"1,152",851,0:00:39,78,28.36%,10.42%,$0.00 
/site/TR?fr_id=28283&pg=informational&sid=13231,"1,150",883,0:01:44,144,39.01%,29.39%,$0.00 
/site/TR/Bike/TXHBikeEvents?pg=entry&fr_id=29889&s_src=bike-fy18-TXH-reg-social&s_subsrc=facebook-link-beh-feeincrease-2,"1,150","1,071",0:03:43,"1,071",88.91%,89.83%,$0.00 
/site/TRR?pg=tfind&fr_id=28894&fr_tm_opt=existing&s_fr_tm_opt=existing&ptype=59125&s_ptype=59125&skip_login_page=true,"1,150","1,009",0:00:40,734,3.41%,4.43%,$0.00 
/site/TR?fr_id=27003&pg=informational&sid=13244,"1,149",850,0:01:30,129,33.59%,38.38%,$0.00 
/site/TR?fr_id=27498&pg=informational&sid=13242,"1,149",999,0:03:44,155,28.48%,60.05%,$0.00 
/site/TR?fr_id=28791&pg=informational&sid=13238,"1,149","1,023",0:02:25,79,42.17%,26.98%,$0.00 
/site/TR/Bike/TXHBikeEvents?pg=team&fr_id=28263&team_id=494929,"1,147",609,0:00:50,30,62.96%,15.17%,$0.00 
/site/TR?pg=pfind&fr_id=28099&s_redirect=true,"1,145","1,077",0:06:18,402,80.94%,81.92%,$0.00 
/site/TR?fr_id=29316&pg=informational&sid=13233,"1,142",998,0:03:58,106,46.22%,37.13%,$0.00 
/site/TR?fr_id=27065&pg=informational&sid=13238,"1,141",983,0:02:09,59,34.43%,26.47%,$0.00 
/site/TR?fr_id=27426&pg=informational&sid=13757,"1,139",875,0:00:58,129,26.12%,25.99%,$0.00 
/site/TR?fr_id=28953&pg=informational&sid=14056&tab=ind,"1,139",689,0:02:20,117,38.26%,25.37%,$0.00 
/site/TR/Bike/WASBikeEvents?pg=entry&fr_id=27170&login=true,"1,139","1,075",0:02:07,37,21.62%,23.09%,$0.00 
/site/TR?fr_id=28918&pg=informational&sid=13242,"1,138",942,0:01:19,83,40.70%,31.55%,$0.00 
/site/TR?fr_id=27003&pg=informational&sid=13245,"1,137",983,0:01:19,98,18.56%,31.13%,$0.00 
/site/TR?fr_id=28940&pg=informational&sid=13239,"1,136",786,0:00:58,186,25.28%,16.46%,$0.00 
/site/TR?fr_id=27084&pg=informational&sid=13242,"1,135",747,0:02:22,147,27.70%,38.59%,$0.00 
/site/TR?fr_id=29045&pg=informational&sid=13247,"1,134",832,0:00:32,63,14.29%,6.70%,$0.00 
/site/TR?fr_id=28915&pg=informational&sid=13231,"1,133",895,0:01:29,82,32.47%,20.83%,$0.00 
/site/TR?fr_id=28216&pg=informational&sid=13234,"1,132","1,038",0:02:32,106,39.29%,29.77%,$0.00 
/site/TR?fr_id=28911&pg=informational&sid=14149,"1,130",903,0:02:38,120,47.11%,40.88%,$0.00 
/site/TR?fr_id=29055&pg=informational&sid=13227,"1,130",948,0:03:13,237,33.20%,35.04%,$0.00 
/site/TR?fr_id=28198&pg=informational&sid=14149,"1,128",927,0:01:11,243,19.51%,22.34%,$0.00 
/site/TR/Bike/MOSBikeEvents?pg=entry&fr_id=29357,"1,127",780,0:01:47,584,47.52%,41.17%,$0.00 
/site/TR/Bike/NCTBikeEvents?pg=entry&fr_id=25674,"1,127",897,0:01:19,752,20.32%,32.92%,$0.00 
/site/TRR?pg=tfind&fr_id=28099&skip_login_page=true&fr_tm_opt=existing&s_fr_tm_opt=existing&ptype=55066&s_ptype=55066,"1,127",893,0:00:51,325,9.29%,7.63%,$0.00 
/site/TR?fr_id=28198&pg=informational&sid=13237,"1,126",956,0:01:44,80,62.35%,23.45%,$0.00 
/site/TR/Bike/FLNBikeEvents?pg=entry&fr_id=27711&login=true,"1,126","1,034",0:01:28,25,12.00%,14.92%,$0.00 
/site/TR/Bike/MNMBikeEvents?pg=team&fr_id=27006&team_id=450759,"1,124",576,0:00:49,81,12.50%,13.97%,$0.00 
/site/TR?fr_id=28215&pg=informational&sid=13233,"1,123",915,0:03:43,192,50.49%,39.00%,$0.00 
/site/SPageServer?list_category_id=1893&starting_postal=44212&pagename=BIKE_HOM_events&s_src=BMS-HOM-ADS&s_subsrc=OHA-GS,"1,121",946,0:01:52,939,63.58%,73.60%,$0.00 
/site/TR/Bike/TXHBikeEvents?pg=entry&fr_id=28791&s_scr=bike-fy17-txh-reg-cpc&s_subsrc=adwords-link,"1,121","1,076",0:04:05,"1,076",25.61%,82.34%,$0.00 
/site/TR?fr_id=28791&pg=informational&sid=13227,"1,120",935,0:02:58,216,27.10%,36.43%,$0.00 
/site/TR?fr_id=27178&pg=informational&sid=13233,"1,119",862,0:02:52,161,25.00%,39.77%,$0.00 
/site/TR?fr_id=28934&pg=informational&sid=13242,"1,119",934,0:04:21,136,40.28%,49.15%,$0.00 
/site/TR?fr_id=29047&pg=informational&sid=14153,"1,119",800,0:00:32,53,18.92%,12.06%,$0.00 
/site/TR/Bike/FLSBikeEvents?pg=entry&fr_id=26536,"1,119",949,0:01:55,730,21.20%,50.22%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=27717,"1,118",771,0:04:41,474,36.21%,51.43%,$0.00 
/site/TR?fr_id=27051&pg=informational&sid=13239,"1,118",733,0:02:45,162,32.45%,33.09%,$0.00 
/site/TR?fr_id=27756&pg=informational&sid=13248,"1,115",625,0:00:33,72,5.71%,7.80%,$0.00 
/site/TR?fr_id=27770&pg=informational&sid=13248,"1,115",589,0:00:32,82,8.24%,9.15%,$0.00 
/site/TR?fr_id=27042&pg=informational&sid=13239?utm_source=wpplus,"1,114","1,039",0:01:30,"1,037",10.80%,78.10%,$0.00 
/site/TR?fr_id=29042&pg=informational&sid=14056&tab=ind,"1,111",781,0:01:26,139,43.17%,31.50%,$0.00 
/site/TR?fr_id=28207&pg=informational&sid=13247,"1,110",817,0:00:50,117,9.52%,10.45%,$0.00 
/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=27689,"1,109",767,0:04:43,506,40.70%,56.63%,$0.00 
/site/TR?fr_id=28207&pg=informational&sid=13233,"1,107",925,0:04:28,190,42.27%,45.53%,$0.00 
/site/TR?fr_id=29704&pg=informational&sid=13239,"1,107",859,0:01:12,192,41.76%,22.58%,$0.00 
/site/TR?fr_id=27059&pg=informational&sid=13238,"1,106",882,0:02:10,107,32.76%,30.83%,$0.00 
/site/TRR?pg=tfind&fr_id=28813&fr_tm_opt=existing&s_fr_tm_opt=existing&ptype=58403&s_ptype=58403&skip_login_page=true,"1,106",884,0:00:41,605,2.64%,3.44%,$0.00 
/site/TR?fr_id=28953&pg=informational&sid=13239,"1,104",807,0:01:10,169,30.82%,20.02%,$0.00 
/site/TR/Bike/canBikeEvents?pg=entry&fr_id=28894&s_src=bike-fy17-can-reg-social&s_subsrc=facebook-link-lal-awareness,"1,103",982,0:02:13,980,39.19%,75.79%,$0.00 
/site/SPageServer?starting_postal=&state=IL&pagename=BIKE_HOM_events,"1,102",914,0:01:18,40,48.78%,34.75%,$0.00 
/site/TR?fr_id=28273&pg=informational&sid=13233,"1,102",939,0:02:11,122,43.20%,32.21%,$0.00 
/site/TR?fr_id=28953&pg=informational&sid=14153,"1,101",818,0:00:31,43,29.03%,11.81%,$0.00 
/site/SPageNavigator/BIKE_HOM_splash.html?s_scr=&s_subsrc=linksmf--facebook,"1,099",856,0:00:31,853,25.06%,28.84%,$0.00 
/site/TR/Bike/TXHBikeEvents?pg=team&fr_id=28263&team_id=494997,"1,098",762,0:01:51,223,66.67%,36.79%,$0.00 
