# ----------------------------------------
# Bike MS - Luminate Pages
# Exit Pages
# 20160401-20171214
# ----------------------------------------

Page,Exits,Pageviews,% Exit
/site/Donation2?57798.donation=form1&idb=1329525060&df_id=57798&FR_ID=28216&mfc_pref=T&PROXY_ID=14455970&PROXY_TYPE=20&NONCE_TOKEN=E392CAD7D319299884DC3F4036D57B50&s_subsrc=bfDskFbPfStream&s_src=boundlessfundraising,14,22,63.64%
/site/Donation2?57798.donation=form1&idb=1857804204&df_id=57798&FR_ID=28216&mfc_pref=T&PROXY_ID=16227358&PROXY_TYPE=20&NONCE_TOKEN=67F074651247E46131C475B1FFEDC4DE&s_subsrc=bfDskFbPfSched&s_src=boundlessfundraising,14,19,73.68%
/site/Donation2?57798.donation=form1&idb=2088225591&df_id=57798&FR_ID=28216&mfc_pref=T&PROXY_ID=14843059&PROXY_TYPE=20,14,37,37.84%
/site/Donation2?57798.donation=form1&idb=391580046&df_id=57798&FR_ID=28216&mfc_pref=T&PROXY_ID=15301409&PROXY_TYPE=20,14,21,66.67%
/site/Donation2?57798.donation=form1&idb=556063635&df_id=57798&FR_ID=28216&mfc_pref=T&PROXY_ID=16114561&PROXY_TYPE=20&NONCE_TOKEN=AA0A71360B8E712F2822332CC2D0B36F,14,32,43.75%
/site/Donation2?57798.donation=form1&idb=762530193&df_id=57798&FR_ID=28216&mfc_pref=T&PROXY_ID=7046904&PROXY_TYPE=20,14,46,30.43%
/site/Donation2?57825.donation=form1&idb=1727942130&df_id=57825&FR_ID=28222&mfc_pref=T&PROXY_ID=13960571&PROXY_TYPE=20,14,21,66.67%
/site/Donation2?58752.donation=form1&idb=1027826316&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=6722486&PROXY_TYPE=20&NONCE_TOKEN=D2B1C1557210419BA9D27D13398B3421,14,37,37.84%
/site/Donation2?58752.donation=form1&idb=1684413993&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=13599986&PROXY_TYPE=20&NONCE_TOKEN=8FECF71EBF8145BE0A1C438FE86DFE34,14,25,56.00%
/site/Donation2?58752.donation=form1&idb=796290191&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=16295878&PROXY_TYPE=20,14,19,73.68%
/site/Donation2?58752.donation=form1&idb=908089838&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=16295377&PROXY_TYPE=20,14,24,58.33%
/site/Donation2?58752.donation=form1&idb=929426893&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=13611551&PROXY_TYPE=20&s_subsrc=adwords-link-ongoing&s_src=bike-fy17-nyn-reg-cpc,14,31,45.16%
/site/Donation2?df_id=52959&PROXY_ID=14417680&PROXY_TYPE=20&FR_ID=25674&s_subsrc=bfAphFbPfMsg&s_src=boundlessfundraising,14,14,100.00%
/site/Donation2?df_id=59936&FR_ID=29704&PROXY_TYPE=20&PROXY_ID=15249793,14,34,41.18%
/site/Donation2?idb=1020088904&df_id=58231&FR_ID=28894&mfc_pref=T&58231.donation=form1&PROXY_ID=532917&PROXY_TYPE=22&amp;df_id=58231&idb=763301172&amp;58231.donation=root&amp;FR_ID=28894&amp;PROXY_ID=532917&amp;PROXY_TYPE=22&amp;mfc_pref=T,14,33,42.42%
/site/Donation2?idb=1020354878&df_id=56012&FR_ID=27170&mfc_pref=T&PROXY_ID=15468512&PROXY_TYPE=20&56012.donation=form1,14,22,63.64%
/site/Donation2?idb=1029443980&df_id=55820&FR_ID=27006&mfc_pref=T&PROXY_ID=13998140&55820.donation=form1&PROXY_TYPE=20&s_subsrc=bfIphSmsPfMsg&s_src=boundlessfundraising,14,22,63.64%
/site/Donation2?idb=1053585227&df_id=58223&58223.donation=form1&FR_ID=28892&mfc_pref=T&PROXY_ID=13286267&PROXY_TYPE=20&NONCE_TOKEN=0381F71AA501784A9FDE4C73D1A8DE95&idb=1778578314,14,16,87.50%
/site/Donation2?idb=1091363340&df_id=55952&FR_ID=27061&mfc_pref=T&PROXY_ID=15384731&PROXY_TYPE=20&55952.donation=form1,14,31,45.16%
/site/Donation2?idb=1108493591&df_id=55823&FR_ID=27707&mfc_pref=T&PROXY_ID=1768766&55823.donation=form1&PROXY_TYPE=20&amp;55823.donation=root&amp;df_id=55823&idb=731666307&amp;FR_ID=27707&amp;PROXY_ID=1768766&amp;PROXY_TYPE=20&amp;mfc_pref=T,14,28,50.00%
/site/Donation2?idb=1119038693&df_id=55952&FR_ID=27061&mfc_pref=T&PROXY_ID=13593429&PROXY_TYPE=20&55952.donation=form1,14,14,100.00%
/site/Donation2?idb=1128498959&df_id=55812&55812.donation=form1&FR_ID=27759&mfc_pref=T&PROXY_ID=10778702&PROXY_TYPE=20,14,22,63.64%
/site/Donation2?idb=1143094045&df_id=57849&FR_ID=28272&mfc_pref=T&PROXY_ID=15808088&PROXY_TYPE=20&57849.donation=form1&NONCE_TOKEN=18121C40A7A8FA1FBCF83F360A6D9DF0&s_subsrc=bfDskFbPfStream&s_src=boundlessfundraising,14,20,70.00%
/site/Donation2?idb=1193409242&df_id=56012&FR_ID=27170&mfc_pref=T&PROXY_ID=13610834&PROXY_TYPE=20&56012.donation=form1&s_tafId=456873,14,14,100.00%
/site/Donation2?idb=1203872087&57826.donation=form1&df_id=57826&FR_ID=28263&mfc_pref=T&PROXY_ID=14827419&PROXY_TYPE=20,14,24,58.33%
/site/Donation2?idb=1217575709&df_id=57988&FR_ID=28811&mfc_pref=T&PROXY_ID=16238732&57988.donation=form1&PROXY_TYPE=20&NONCE_TOKEN=21951A5A2F90AB7266D1F94F052C3AE0,14,20,70.00%
/site/Donation2?idb=1241350117&df_id=55815&FR_ID=27065&mfc_pref=T&PROXY_ID=1736846&55815.donation=form1&PROXY_TYPE=20,14,24,58.33%
/site/Donation2?idb=1249212332&df_id=55824&FR_ID=27062&mfc_pref=T&PROXY_ID=12485113&PROXY_TYPE=20&55824.donation=form1,14,15,93.33%
/site/Donation2?idb=1269731833&57826.donation=form1&df_id=57826&FR_ID=28263&mfc_pref=T&PROXY_ID=15690218&PROXY_TYPE=20,14,63,22.22%
/site/Donation2?idb=1285055956&df_id=55952&FR_ID=27061&mfc_pref=T&PROXY_ID=7018056&PROXY_TYPE=20&55952.donation=form1&s_subsrc=bfDskFbPfStream&s_src=boundlessfundraising,14,16,87.50%
/site/Donation2?idb=1303754519&df_id=55827&FR_ID=27178&mfc_pref=T&PROXY_ID=13525255&PROXY_TYPE=20&55827.donation=form1&amp;df_id=55827&amp;55827.donation=root&amp;FR_ID=27178&amp;PROXY_ID=13525255&amp;PROXY_TYPE=20&amp;mfc_pref=T,14,16,87.50%
/site/Donation2?idb=1334135351&df_id=55820&FR_ID=28105&mfc_pref=T&PROXY_ID=15076015&55820.donation=form1&PROXY_TYPE=20,14,23,60.87%
/site/Donation2?idb=1349156743&df_id=57667&FR_ID=28099&mfc_pref=T&PROXY_ID=13828566&57667.donation=form1&PROXY_TYPE=20&NONCE_TOKEN=923BF4AEA3C3C439F1918C8167BF404C&s_subsrc=bfDskFbPfSched&s_src=boundlessfundraising,14,22,63.64%
/site/Donation2?idb=1354767281&df_id=57134&FR_ID=27905&mfc_pref=T&PROXY_ID=14565632&PROXY_TYPE=20&57134.donation=form1,14,32,43.75%
/site/Donation2?idb=1360117493&55829.donation=form1&df_id=55829&FR_ID=27007&mfc_pref=T&PROXY_ID=14865133&PROXY_TYPE=20&s_subsrc=:sub_source&s_src=boundlessfundraising,14,16,87.50%
/site/Donation2?idb=1399266567&df_id=55952&FR_ID=27061&mfc_pref=T&PROXY_ID=12517927&PROXY_TYPE=20&55952.donation=form1&s_subsrc=HOM-GS-ALL-SEM&s_src=BMS-HOM-ADS,14,23,60.87%
/site/Donation2?idb=1399698433&df_id=55896&FR_ID=27080&mfc_pref=T&PROXY_ID=15327028&PROXY_TYPE=20&55896.donation=form1&s_subsrc=bfDskFbPfStream&s_src=boundlessfundraising,14,23,60.87%
/site/Donation2?idb=1401538592&df_id=57849&FR_ID=28272&mfc_pref=T&PROXY_ID=1789378&PROXY_TYPE=20&57849.donation=form1,14,28,50.00%
/site/Donation2?idb=1405805781&df_id=58680&58680.donation=form1&FR_ID=29046&mfc_pref=T&PROXY_ID=8052405&PROXY_TYPE=20&NONCE_TOKEN=CFA44DECE604F78F5FA8DA68372C1688,14,42,33.33%
/site/Donation2?idb=1408974839&df_id=58223&58223.donation=form1&FR_ID=28892&mfc_pref=T&PROXY_ID=9907245&PROXY_TYPE=20,14,16,87.50%
/site/Donation2?idb=1429946061&df_id=58680&58680.donation=form1&FR_ID=29046&mfc_pref=T&PROXY_ID=7277152&PROXY_TYPE=20,14,24,58.33%
/site/Donation2?idb=1474038542&df_id=55825&FR_ID=27764&mfc_pref=T&PROXY_ID=13647446&PROXY_TYPE=20&55825.donation=form1,14,18,77.78%
/site/Donation2?idb=1513452035&58513.donation=form1&df_id=58513&FR_ID=28914&mfc_pref=T&PROXY_ID=14832532&PROXY_TYPE=20&amp;df_id=58513&idb=1854743915&amp;FR_ID=28914&amp;PROXY_ID=14832532&amp;58513.donation=root&amp;PROXY_TYPE=20&amp;mfc_pref=T,14,20,70.00%
/site/Donation2?idb=1575049484&df_id=55822&FR_ID=27694&mfc_pref=T&PROXY_ID=15396709&PROXY_TYPE=20&55822.donation=form1,14,17,82.35%
/site/Donation2?idb=1622802083&df_id=55830&FR_ID=27060&mfc_pref=T&PROXY_ID=3103562&PROXY_TYPE=20&55830.donation=form1,14,59,23.73%
/site/Donation2?idb=1630014754&df_id=57382&FR_ID=27876&mfc_pref=T&PROXY_ID=14716093&PROXY_TYPE=20&57382.donation=form1,14,26,53.85%
/site/Donation2?idb=1648947486&df_id=55807&FR_ID=27037&mfc_pref=T&55807.donation=form1&PROXY_ID=11807271&PROXY_TYPE=20&s_subsrc=bfDskFbPfMsg&s_src=boundlessfundraising,14,14,100.00%
/site/Donation2?idb=1672010932&df_id=55817&FR_ID=27048&mfc_pref=T&PROXY_ID=13453741&PROXY_TYPE=20&55817.donation=form1,14,29,48.28%
/site/Donation2?idb=171187310&df_id=55822&FR_ID=27695&mfc_pref=T&PROXY_ID=6802801&PROXY_TYPE=20&55822.donation=form1,14,26,53.85%
/site/Donation2?55828.donation=form1&idb=1279701994&df_id=55828&FR_ID=27092&mfc_pref=T&PROXY_ID=12632401&PROXY_TYPE=20,13,40,32.50%
/site/Donation2?55835.donation=form1&idb=1579734675&df_id=55835&FR_ID=27784&mfc_pref=T&PROXY_ID=9984152&PROXY_TYPE=20&s_subsrc=bfDskFbPfMsg&s_src=boundlessfundraising,13,16,81.25%
/site/Donation2?55835.donation=form1&idb=1984483486&df_id=55835&FR_ID=27059&mfc_pref=T&PROXY_ID=12764345&PROXY_TYPE=20&s_subsrc=bfWebFbPfMsg&s_src=boundlessfundraising,13,23,56.52%
/site/Donation2?56013.donation=form1&idb=19577084&df_id=56013&FR_ID=27173&mfc_pref=T&PROXY_ID=14113817&PROXY_TYPE=20,13,17,76.47%
/site/Donation2?57061.donation=form1&idb=254490293&df_id=57061&FR_ID=27871&mfc_pref=T&PROXY_ID=11500488&PROXY_TYPE=20,13,19,68.42%
/site/Donation2?57677.donation=form1&idb=1095102858&df_id=57677&FR_ID=28124&mfc_pref=T&PROXY_ID=15767313&PROXY_TYPE=20&NONCE_TOKEN=09C1454650793042E9D590155BB9CA14&s_subsrc=bfAphFbPfMsg&s_src=boundlessfundraising,13,15,86.67%
/site/Donation2?57677.donation=form1&idb=1110595328&df_id=57677&FR_ID=28124&mfc_pref=T&PROXY_ID=12093394&PROXY_TYPE=20&s_subsrc=bfDskFbPfMsg&s_src=boundlessfundraising,13,24,54.17%
/site/Donation2?57677.donation=form1&idb=1317354140&df_id=57677&FR_ID=28124&mfc_pref=T&PROXY_ID=491730&PROXY_TYPE=22&NONCE_TOKEN=D7F301D99392BAB911BB889849F81361,13,27,48.15%
/site/Donation2?57677.donation=form1&idb=1817661516&df_id=57677&FR_ID=28124&mfc_pref=T&PROXY_ID=4828105&PROXY_TYPE=20&57677.donation=root&amp;df_id=57677&amp;FR_ID=28124&amp;PROXY_ID=4828105&amp;PROXY_TYPE=20&amp;idb=582573693&amp;mfc_pref=T,13,32,40.62%
/site/Donation2?57677.donation=form1&idb=1867152055&df_id=57677&FR_ID=28104&mfc_pref=T&PROXY_ID=515905&PROXY_TYPE=22&NONCE_TOKEN=AE3A5CFBDC9E2237136A035B815F4B26,13,20,65.00%
/site/Donation2?57798.donation=form1&idb=1097962166&df_id=57798&FR_ID=28216&mfc_pref=T&PROXY_ID=13378872&PROXY_TYPE=20&NONCE_TOKEN=F87A6291E73E174D4571DD61C53D0EF3&s_subsrc=bfDskFbPfStream&s_src=boundlessfundraising,13,13,100.00%
/site/Donation2?57798.donation=form1&idb=1404028800&df_id=57798&FR_ID=28216&mfc_pref=T&PROXY_ID=10426068&PROXY_TYPE=20&NONCE_TOKEN=0D975C475C1CDA86D613DB7C2F383FE6,13,23,56.52%
/site/Donation2?57798.donation=form1&idb=1420148235&df_id=57798&FR_ID=28216&mfc_pref=T&PROXY_ID=10005439&PROXY_TYPE=20,13,28,46.43%
/site/Donation2?57798.donation=form1&idb=1517203405&df_id=57798&FR_ID=28216&mfc_pref=T&PROXY_ID=14733808&PROXY_TYPE=20,13,17,76.47%
/site/Donation2?57798.donation=form1&idb=1649582167&df_id=57798&FR_ID=28216&mfc_pref=T&PROXY_ID=9984751&PROXY_TYPE=20,13,20,65.00%
/site/Donation2?57798.donation=form1&idb=1677314884&df_id=57798&FR_ID=28216&mfc_pref=T&PROXY_ID=15518188&PROXY_TYPE=20,13,23,56.52%
/site/Donation2?57798.donation=form1&idb=1931501125&df_id=57798&FR_ID=28216&mfc_pref=T&PROXY_ID=8997809&PROXY_TYPE=20&NONCE_TOKEN=54F101A089E5FF02967230F6C09FCCC1&s_subsrc=bfDskFbPfMsg&s_src=boundlessfundraising,13,22,59.09%
/site/Donation2?57798.donation=form1&idb=441155301&df_id=57798&FR_ID=28216&mfc_pref=T&PROXY_ID=11592113&PROXY_TYPE=20,13,23,56.52%
/site/Donation2?57798.donation=form1&idb=547893277&df_id=57798&FR_ID=28216&mfc_pref=T&PROXY_ID=2114699&PROXY_TYPE=20&s_subsrc=bfDskPfSelf&s_src=boundlessfundraising,13,21,61.90%
/site/Donation2?57825.donation=form1&idb=1063779941&df_id=57825&FR_ID=28222&mfc_pref=T&PROXY_ID=15779453&PROXY_TYPE=20,13,36,36.11%
/site/Donation2?57825.donation=form1&idb=1578455399&df_id=57825&FR_ID=28222&mfc_pref=T&PROXY_ID=13031953&PROXY_TYPE=20,13,18,72.22%
/site/Donation2?57825.donation=form1&idb=690161900&df_id=57825&FR_ID=28222&mfc_pref=T&PROXY_ID=15816119&PROXY_TYPE=20&NONCE_TOKEN=F0A454A74A9FBC79E140141B4555B232,13,19,68.42%
/site/Donation2?57857.donation=form1&idb=426190905&df_id=57857&FR_ID=28283&mfc_pref=T&PROXY_ID=2706037&PROXY_TYPE=20&NONCE_TOKEN=F958BFD651E133B7E5A29BA920821407,13,31,41.94%
/site/Donation2?58752.donation=form1&idb=1273026501&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=16185622&PROXY_TYPE=20&NONCE_TOKEN=49BF34D0906D6F42F55D1F111D478ABE&s_subsrc=bfIphSmsPfMsg&s_src=boundlessfundraising,13,22,59.09%
/site/Donation2?58752.donation=form1&idb=1729503183&df_id=58752&FR_ID=29055&mfc_pref=T&PROXY_ID=16319277&PROXY_TYPE=20,13,14,92.86%
/site/Donation2?df_id=55896&PROXY_ID=9408247&PROXY_TYPE=20&FR_ID=27080&s_subsrc=bfIphSmsPfMsg&s_src=boundlessfundraising,13,13,100.00%
/site/Donation2?idb=100874652&df_id=58830&FR_ID=29059&mfc_pref=T&PROXY_ID=4223969&58830.donation=form1&PROXY_TYPE=20&NONCE_TOKEN=3D2A66BAC3D50F454FC18E01D851A0B9,13,43,30.23%
/site/Donation2?idb=1010494145&df_id=55827&FR_ID=27178&mfc_pref=T&PROXY_ID=9907245&PROXY_TYPE=20&55827.donation=form1,13,21,61.90%
/site/Donation2?idb=1022837199&df_id=55807&FR_ID=27037&mfc_pref=T&55807.donation=form1&PROXY_ID=14418327&PROXY_TYPE=20,13,27,48.15%
/site/Donation2?idb=1030709433&df_id=55822&FR_ID=27694&mfc_pref=T&PROXY_ID=15389195&PROXY_TYPE=20&55822.donation=form1,13,32,40.62%
/site/Donation2?idb=1031070173&58513.donation=form1&df_id=58513&FR_ID=28914&mfc_pref=T&PROXY_ID=15914914&PROXY_TYPE=20&s_subsrc=bfDskFbPfStream&s_src=boundlessfundraising,13,17,76.47%
/site/Donation2?idb=1033739661&df_id=58595&FR_ID=28956&mfc_pref=T&PROXY_ID=12554683&PROXY_TYPE=20&58595.donation=form1,13,16,81.25%
/site/Donation2?idb=1035542710&df_id=57849&FR_ID=28272&mfc_pref=T&PROXY_ID=16105919&PROXY_TYPE=20&57849.donation=form1,13,14,92.86%
/site/Donation2?idb=1045605243&df_id=58702&FR_ID=29052&mfc_pref=T&PROXY_ID=11839440&58702.donation=form1&PROXY_TYPE=20&amp;58702.donation=root&amp;df_id=58702&idb=1289471399&amp;FR_ID=29052&amp;PROXY_ID=11839440&amp;PROXY_TYPE=20&amp;mfc_pref=T,13,20,65.00%
/site/Donation2?idb=1059061102&NONCE_TOKEN=FE692CADE1747CF33B61692AE536C97E&df_id=57826&s_src=boundlessfundraising&FR_ID=28263&mfc_pref=T&57826.donation=form1&PROXY_ID=14837968&PROXY_TYPE=20&s_subsrc=bfDskFbPfMsg,13,16,81.25%
/site/Donation2?idb=1063458989&df_id=55827&FR_ID=27188&mfc_pref=T&PROXY_ID=13982228&PROXY_TYPE=20&55827.donation=form1,13,26,50.00%
/site/Donation2?idb=1085215947&df_id=55825&FR_ID=27764&mfc_pref=T&PROXY_ID=15442981&PROXY_TYPE=20&55825.donation=form1&s_subsrc=bfIphEmPfMsg&s_src=boundlessfundraising,13,13,100.00%
/site/Donation2?idb=1127153335&58538.donation=form1&df_id=58538&FR_ID=28921&mfc_pref=T&PROXY_ID=10566221&PROXY_TYPE=20,13,19,68.42%
/site/Donation2?idb=1140941599&df_id=57667&FR_ID=28099&mfc_pref=T&PROXY_ID=14723621&57667.donation=form1&PROXY_TYPE=20&s_subsrc=bfDskFbPfMsg&s_src=boundlessfundraising,13,17,76.47%
/site/Donation2?idb=1143982878&df_id=57776&57776.donation=form1&FR_ID=28198&mfc_pref=T&PROXY_ID=15419272&PROXY_TYPE=20&NONCE_TOKEN=3B4F560CDBE67B16DF7815303453CA78&s_subsrc=bfDskFbPfSched&s_src=boundlessfundraising,13,25,52.00%
/site/Donation2?idb=1174154191&df_id=55952&FR_ID=27061&mfc_pref=T&PROXY_ID=15401100&PROXY_TYPE=20&55952.donation=form1&amp;df_id=55952&idb=654052554&amp;FR_ID=27061&amp;PROXY_ID=15401100&amp;PROXY_TYPE=20&amp;mfc_pref=T&amp;55952.donation=root,13,15,86.67%
/site/Donation2?idb=1191344992&df_id=57776&57776.donation=form1&FR_ID=28198&mfc_pref=T&PROXY_ID=1802634&PROXY_TYPE=20,13,40,32.50%
/site/Donation2?idb=1210326351&df_id=57849&FR_ID=28272&mfc_pref=T&PROXY_ID=2392631&PROXY_TYPE=20&57849.donation=form1,13,32,40.62%
/site/Donation2?idb=1217848034&df_id=57667&FR_ID=28099&mfc_pref=T&PROXY_ID=2059718&57667.donation=form1&PROXY_TYPE=20&NONCE_TOKEN=C32F850E880D896CEF94B28FB3763BB5,13,24,54.17%
/site/Donation2?idb=1219318771&df_id=57134&FR_ID=27905&mfc_pref=T&PROXY_ID=15429801&PROXY_TYPE=20&57134.donation=form1,13,19,68.42%
/site/Donation2?idb=1222261295&df_id=55846&FR_ID=27003&mfc_pref=T&PROXY_ID=14806020&55846.donation=form1&PROXY_TYPE=20,13,21,61.90%
/site/Donation2?idb=1224793122&df_id=58702&FR_ID=29052&mfc_pref=T&PROXY_ID=13551567&58702.donation=form1&PROXY_TYPE=20&NONCE_TOKEN=9C47EB223AB592187B9F3D6D41248ADF,13,16,81.25%
/site/Donation2?idb=1261578529&57826.donation=form1&df_id=57826&FR_ID=28263&mfc_pref=T&PROXY_ID=15648630&PROXY_TYPE=20,13,45,28.89%
/site/Donation2?idb=1267174408&df_id=55820&FR_ID=27006&mfc_pref=T&PROXY_ID=1851541&55820.donation=form1&PROXY_TYPE=20,13,22,59.09%
/site/Donation2?idb=1282010563&58513.donation=form1&df_id=58513&FR_ID=28914&mfc_pref=T&PROXY_ID=9920420&PROXY_TYPE=20&s_subsrc=bfDskFbPfStream&s_src=boundlessfundraising,13,26,50.00%
/site/Donation2?idb=1301489800&57826.donation=form1&df_id=57826&FR_ID=28263&mfc_pref=T&PROXY_ID=15607833&PROXY_TYPE=20,13,31,41.94%
/site/Donation2?idb=1301967783&df_id=58556&FR_ID=28936&mfc_pref=T&PROXY_ID=15999824&58556.donation=form1&PROXY_TYPE=20&NONCE_TOKEN=97E7554D7F21CF595F16CDDF650925B6&s_subsrc=bfDskFbPfMsg&s_src=boundlessfundraising,13,22,59.09%
/site/Donation2?idb=1335416354&df_id=55952&FR_ID=27061&mfc_pref=T&PROXY_ID=1886561&PROXY_TYPE=20&55952.donation=form1&s_subsrc=bfDskFbPfMsg&s_src=boundlessfundraising,13,20,65.00%
/site/Donation2?idb=1351703215&df_id=57382&FR_ID=27876&mfc_pref=T&PROXY_ID=12535731&PROXY_TYPE=20&57382.donation=form1,13,31,41.94%
/site/Donation2?idb=1369447011&57826.donation=form1&df_id=57826&FR_ID=28263&mfc_pref=T&PROXY_ID=14828029&PROXY_TYPE=20&NONCE_TOKEN=D2C9A85A012AAFF01087BB4FF4357950&s_subsrc=bfDskFbPfStream&s_src=boundlessfundraising,13,17,76.47%
/site/Donation2?idb=1374792173&df_id=56705&FR_ID=27735&mfc_pref=T&PROXY_ID=14459045&56705.donation=form1&PROXY_TYPE=20,13,13,100.00%
/site/Donation2?idb=1382915592&58513.donation=form1&df_id=58513&FR_ID=28914&mfc_pref=T&PROXY_ID=15811847&PROXY_TYPE=20&NONCE_TOKEN=CDD148397DABA2AB6813EBED6940DE8D,13,22,59.09%
/site/Donation2?idb=1392791859&df_id=58284&58284.donation=form1&FR_ID=28897&mfc_pref=T&PROXY_ID=6984111&PROXY_TYPE=20&NONCE_TOKEN=2E9B2266E6213EDA5F2B07B328FB4EBB&s_subsrc=bfDskFbPfMsg&s_src=boundlessfundraising,13,17,76.47%
/site/Donation2?idb=1395540499&df_id=55952&FR_ID=27061&mfc_pref=T&PROXY_ID=14785316&PROXY_TYPE=20&55952.donation=form1,13,22,59.09%
/site/Donation2?idb=1415875076&df_id=58509&58509.donation=form1&FR_ID=28911&mfc_pref=T&PROXY_ID=9959676&PROXY_TYPE=20&NONCE_TOKEN=2C2289F640D745A9A96B36753DF143E7,13,18,72.22%
/site/Donation2?idb=1439656583&df_id=58702&FR_ID=29052&mfc_pref=T&PROXY_ID=12091930&58702.donation=form1&PROXY_TYPE=20,13,16,81.25%
/site/Donation2?idb=1443743983&df_id=58509&58509.donation=form1&FR_ID=28911&mfc_pref=T&PROXY_ID=7651709&PROXY_TYPE=20,13,17,76.47%
/site/Donation2?idb=1452050873&df_id=58284&58284.donation=form1&FR_ID=28897&mfc_pref=T&PROXY_ID=9043600&PROXY_TYPE=20,13,23,56.52%
/site/Donation2?idb=1454565698&57799.donation=form1&df_id=57799&FR_ID=28215&mfc_pref=T&PROXY_ID=10026918&PROXY_TYPE=20&NONCE_TOKEN=0608BFCA8BD18EC0E420EACA5CD707EF&s_subsrc=bfDskFbPfSched&s_src=boundlessfundraising,13,15,86.67%
/site/Donation2?idb=14559753&57826.donation=form1&df_id=57826&FR_ID=28263&mfc_pref=T&PROXY_ID=495179&PROXY_TYPE=22,13,48,27.08%
/site/Donation2?idb=1477087233&df_id=50081&50081.donation=form1&FR_ID=26036&PROXY_ID=12941890&PROXY_TYPE=20,13,13,100.00%
/site/Donation2?idb=1482270776&58538.donation=form1&df_id=58538&FR_ID=28921&mfc_pref=T&PROXY_ID=15545612&PROXY_TYPE=20,13,33,39.39%
/site/Donation2?idb=149653907&df_id=55821&FR_ID=27053&mfc_pref=T&PROXY_ID=7841192&55821.donation=form1&PROXY_TYPE=20,13,42,30.95%
/site/Donation2?idb=1497749002&df_id=55820&FR_ID=28105&mfc_pref=T&PROXY_ID=16039408&55820.donation=form1&PROXY_TYPE=20&s_subsrc=bfDskFbPfMsg&s_src=boundlessfundraisingt,13,22,59.09%
/site/Donation2?idb=1510073287&df_id=55820&FR_ID=28105&mfc_pref=T&PROXY_ID=13945823&55820.donation=form1&PROXY_TYPE=20,13,19,68.42%
/site/Donation2?idb=1524357292&df_id=55808&FR_ID=27507&mfc_pref=T&PROXY_ID=1815746&55808.donation=form1&PROXY_TYPE=20,13,80,16.25%
/site/Donation2?idb=157074182&df_id=57776&57776.donation=form1&FR_ID=28198&mfc_pref=T&PROXY_ID=16174243&PROXY_TYPE=20&NONCE_TOKEN=C4C4BB81CAA217D7545E54E84A1C19D1&s_subsrc=bfDskFbPfMsg&s_src=boundlessfundraising,13,16,81.25%
/site/Donation2?idb=165302359&df_id=55820&FR_ID=27006&mfc_pref=T&PROXY_ID=15013796&55820.donation=form1&PROXY_TYPE=20&s_subsrc=bfDskFbPfSched&s_src=boundlessfundraising,13,26,50.00%
/site/Donation2?idb=1657215140&df_id=55825&FR_ID=27764&mfc_pref=T&PROXY_ID=14650955&PROXY_TYPE=20&55825.donation=form1,13,16,81.25%
/site/Donation2?idb=1688419079&df_id=58535&FR_ID=28915&mfc_pref=T&PROXY_ID=14957063&PROXY_TYPE=20&58535.donation=form1&NONCE_TOKEN=C5B9C2F37172B43C21392D36C7A6D310,13,26,50.00%
/site/Donation2?idb=172561075&df_id=55807&FR_ID=27037&mfc_pref=T&55807.donation=form1&PROXY_ID=9212532&PROXY_TYPE=20,13,29,44.83%
/nmss/site/SPageServer?pagename=BIKE_HOM_pc&pc2_page=center&fr_id=25096,12,13,92.31%
/site/Donation2?55835.donation=form1&idb=556660187&df_id=55835&FR_ID=27784&mfc_pref=T&PROXY_ID=12708044&PROXY_TYPE=20&s_subsrc=:sub_source&s_src=boundlessfundraising,12,12,100.00%
/site/Donation2?56020.donation=form1&idb=1146332608&df_id=56020&FR_ID=27149&mfc_pref=T&PROXY_ID=14783769&PROXY_TYPE=20&s_subsrc=bfAphFbPfMsg&s_src=boundlessfundraising,12,14,85.71%
/site/Donation2?56020.donation=form1&idb=2071385635&df_id=56020&FR_ID=27149&mfc_pref=T&PROXY_ID=8898987&PROXY_TYPE=20,12,23,52.17%
/site/Donation2?57677.donation=form1&idb=1814613186&df_id=57677&FR_ID=28124&mfc_pref=T&PROXY_ID=8160368&PROXY_TYPE=20,12,36,33.33%
/site/Donation2?57677.donation=form1&idb=2124428731&df_id=57677&FR_ID=28124&mfc_pref=T&PROXY_ID=13050449&PROXY_TYPE=20,12,13,92.31%
/site/Donation2?57677.donation=form1&idb=718376506&df_id=57677&FR_ID=28124&mfc_pref=T&PROXY_ID=16074552&PROXY_TYPE=20&NONCE_TOKEN=64A96BE1112D3A6EFA8009167BEC16AC&s_subsrc=bfDskFbPfMsg&s_src=boundlessfundraising,12,19,63.16%
/site/Donation2?57798.donation=form1&idb=1229132862&df_id=57798&FR_ID=28216&mfc_pref=T&PROXY_ID=10025206&PROXY_TYPE=20&s_subsrc=bfDskFbPfStream&s_src=boundlessfundraising,12,20,60.00%
